ark,title_clean,date_clean,author_name_clean,author_type_clean,author_birth_clean,author_death_clean,publisher_name_clean,publisher_place_clean,type_clean,format,description,type,source,language,title,author,date,publisher,ocr_quality,topics,metatopics,occurences,occurences_ratio,publisher_place_country
bpt6k5428079c,L'Union pharmaceutique,1878.0,Pharmacie centrale de France et Maison de droguerie Menier réunies (Paris),entity,,,Pharmacie centrale de France,Paris,presse spécialisée,Nombre total de vues : 61731,"01 février 1878	1878/02/01 (A6,N2)-1878/02/28.	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T44-17",fre,"L'Union pharmaceutique : journal de la Pharmacie centrale de France : organe des intérêts scientifiques, pratiques et moraux de la profession",Pharmacie centrale de France et Maison de droguerie Menier réunies (Paris). Auteur du texte,1878-02-01,Pharmacie centrale de France (Paris),93.0,[51],['Médecine/Médicaments'],1,0.0075267198554869,Paris / Île de France
bpt6k1209339b,Les Échos d'Hyères,1878.0,Agence V Fouchier,entity,,,,Hyères,presse généraliste,,"03 février 1878	1878/02/03 (A6,N16).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG83	Appartient à l’ensemble documentaire : BIPFPIG83",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-1754",fre,"Les Échos d'Hyères : liste hebdomadaire des étrangers, avec comptes rendus, nouvelles à la main etc., etc..., publiée par l'Agence V. Fouchier [""puis"" journal littéraire de la station hivernale...]",Agence V Fouchier. Auteur du texte,1878-02-03,[s.n.] (Hyères),87.0,"[33, 88, 0]","['Description', 'Institutions / Transport', 'Géographie']",3,0.03131850923896,Sud de la France
bpt6k12093400,Les Échos d'Hyères,1878.0,Agence V Fouchier,entity,,,,Hyères,presse généraliste,,"10 février 1878	1878/02/10 (A6,N17).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG83	Appartient à l’ensemble documentaire : BIPFPIG83",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-1754",fre,"Les Échos d'Hyères : liste hebdomadaire des étrangers, avec comptes rendus, nouvelles à la main etc., etc..., publiée par l'Agence V. Fouchier [""puis"" journal littéraire de la station hivernale...]",Agence V Fouchier. Auteur du texte,1878-02-10,[s.n.] (Hyères),87.0,"[88, 0]","['Institutions / Transport', 'Géographie']",2,0.02204342554833,Sud de la France
bpt6k5221175d,Journal des étrangers,1878.0,Syndicat de Pau,entity,,,,Pau,presse généraliste,,"16 février 1878	1878/02/16 (A3,N24).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG64	Appartient à l’ensemble documentaire : PrnS001",printed serial,"Bibliothèque patrimoniale de Pau, Ee 1633",fre,Journal des étrangers : organe du Syndicat de Pau et des stations pyrénéennes,Syndicat de Pau. Auteur du texte,1878-02-16,[s.n.] (Pau),84.0,[133],['Description'],1,0.0079051383399209,Sud de la France
bpt6k1209341d,Les Échos d'Hyères,1878.0,Agence V Fouchier,entity,,,,Hyères,presse généraliste,,"17 février 1878	1878/02/17 (A6,N18).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG83	Appartient à l’ensemble documentaire : BIPFPIG83",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-1754",fre,"Les Échos d'Hyères : liste hebdomadaire des étrangers, avec comptes rendus, nouvelles à la main etc., etc..., publiée par l'Agence V. Fouchier [""puis"" journal littéraire de la station hivernale...]",Agence V Fouchier. Auteur du texte,1878-02-17,[s.n.] (Hyères),88.0,"[88, 0]","['Institutions / Transport', 'Géographie']",2,0.02077706212341,Sud de la France
bpt6k1209342t,Les Échos d'Hyères,1878.0,Agence V Fouchier,entity,,,,Hyères,presse généraliste,,"24 février 1878	1878/02/24 (A6,N19).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG83	Appartient à l’ensemble documentaire : BIPFPIG83",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-1754",fre,"Les Échos d'Hyères : liste hebdomadaire des étrangers, avec comptes rendus, nouvelles à la main etc., etc..., publiée par l'Agence V. Fouchier [""puis"" journal littéraire de la station hivernale...]",Agence V Fouchier. Auteur du texte,1878-02-24,[s.n.] (Hyères),87.0,"[60, 88, 0]","['Autres', 'Institutions / Transport', 'Géographie']",3,0.03169572107765,Sud de la France
bpt6k5428084p,L'Union pharmaceutique,1878.0,Pharmacie centrale de France et Maison de droguerie Menier réunies (Paris),entity,,,Pharmacie centrale de France,Paris,presse spécialisée,Nombre total de vues : 61731,"01 mars 1878	1878/03/01 (A6,N3)-1878/03/31.	",printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T44-17",fre,"L'Union pharmaceutique : journal de la Pharmacie centrale de France : organe des intérêts scientifiques, pratiques et moraux de la profession",Pharmacie centrale de France et Maison de droguerie Menier réunies (Paris). Auteur du texte,1878-03-01,Pharmacie centrale de France (Paris),94.0,"[51, 4]","['Médecine/Médicaments', 'Erreurs']",2,0.01383221522926,Paris / Île de France
bpt6k54280586,L'Union pharmaceutique,1878.0,Pharmacie centrale de France et Maison de droguerie Menier réunies (Paris),entity,,,Pharmacie centrale de France,Paris,presse spécialisée,Nombre total de vues : 61731,01 mars 1878	1878/03/01 (A19)-1878/03/31.	,printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-T44-17",fre,"L'Union pharmaceutique : journal de la Pharmacie centrale de France : organe des intérêts scientifiques, pratiques et moraux de la profession",Pharmacie centrale de France et Maison de droguerie Menier réunies (Paris). Auteur du texte,1878-03-01,Pharmacie centrale de France (Paris),96.0,[72],['Médecine/Médicaments'],1,0.0074123489733896,Paris / Île de France
bpt6k12093437,Les Échos d'Hyères,1878.0,Agence V Fouchier,entity,,,,Hyères,presse généraliste,,"03 mars 1878	1878/03/03 (A6,N20)-1878/03/10 (A6,N21).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG83	Appartient à l’ensemble documentaire : BIPFPIG83",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-1754",fre,"Les Échos d'Hyères : liste hebdomadaire des étrangers, avec comptes rendus, nouvelles à la main etc., etc..., publiée par l'Agence V. Fouchier [""puis"" journal littéraire de la station hivernale...]",Agence V Fouchier. Auteur du texte,1878-03-03,[s.n.] (Hyères),88.0,"[60, 88, 0]","['Autres', 'Institutions / Transport', 'Géographie']",3,0.0346260387811599,Sud de la France
bpt6k6486451x,Journal officiel de Madagascar et dépendances,1911.0,Madagascar,entity,,,Imprimerie nationale,Tananarive,presse officielle,Nombre total de vues : 94347,"09 septembre 1911	1911/09/09 (A27,N1328).		Appartient à l’ensemble documentaire : RfnOci1	Appartient à l’ensemble documentaire : MAEDIGen0	Appartient à l’ensemble documentaire : MAEDI014	Appartient à l’ensemble documentaire : RfnAfc1	Appartient à l’ensemble documentaire : RfnHisg1	Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : MAEDI013	Appartient à l’ensemble documentaire : RfnEns0	Appartient à l’ensemble documentaire : BIPFPIG976",printed serial,"Bibliothèque Interuniversitaire Cujas, 2012-252722",fre,Journal officiel de Madagascar et dépendances,Madagascar. Auteur du texte,1911-09-09,Imprimerie nationale (Tananarive),99.0,[80],['Institutions / Transport'],1,0.0038350910834132,Madagascar
bpt6k6486452b,Journal officiel de Madagascar et dépendances,1911.0,Madagascar,entity,,,Imprimerie nationale,Tananarive,presse officielle,Nombre total de vues : 94347,"16 septembre 1911	1911/09/16 (A27,N1329).		Appartient à l’ensemble documentaire : RfnOci1	Appartient à l’ensemble documentaire : MAEDIGen0	Appartient à l’ensemble documentaire : MAEDI014	Appartient à l’ensemble documentaire : RfnAfc1	Appartient à l’ensemble documentaire : RfnHisg1	Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : MAEDI013	Appartient à l’ensemble documentaire : RfnEns0	Appartient à l’ensemble documentaire : BIPFPIG976",printed serial,"Bibliothèque Interuniversitaire Cujas, 2012-252722",fre,Journal officiel de Madagascar et dépendances,Madagascar. Auteur du texte,1911-09-16,Imprimerie nationale (Tananarive),99.0,[43],['Géographie'],1,0.003038220817889,Madagascar
bpt6k619485t,Le Petit journal,1911.0,Parti social français,entity,,,,Paris,presse généraliste,Nombre total de vues : 146118,21 septembre 1911	1911/09/21 (Numéro 17800).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : BIPFPIG64	Appartient à l’ensemble documentaire : GCFeTra	Appartient à l’ensemble documentaire : GCGen1	Appartient à l’ensemble documentaire : BnPlCo00	Appartient à l’ensemble documentaire : BnPlCo01,printed serial,Bibliothèque nationale de France,fre,Le Petit journal,Parti social français. Auteur du texte,1911-09-21,[s.n.] (Paris),80.0,[13],['Description'],1,0.0026251542278108,Paris / Île de France
bpt6k619488z,Le Petit journal,1911.0,Parti social français,entity,,,,Paris,presse généraliste,Nombre total de vues : 146118,24 septembre 1911	1911/09/24 (Numéro 17803).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG63	Appartient à l’ensemble documentaire : BIPFPIG64	Appartient à l’ensemble documentaire : GCFeTra	Appartient à l’ensemble documentaire : GCGen1	Appartient à l’ensemble documentaire : BnPlCo00	Appartient à l’ensemble documentaire : BnPlCo01,printed serial,Bibliothèque nationale de France,fre,Le Petit journal,Parti social français. Auteur du texte,1911-09-24,[s.n.] (Paris),76.0,[121],['Faune et Flore'],1,0.0030207829869502,Paris / Île de France
bpt6k757400s,L'Action française,1911.0,Action française,entity,,,Action française,Paris,presse généraliste,Nombre total de vues : 57453,24 septembre 1911	1911/09/24 (Numéro 267).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG87	Appartient à l’ensemble documentaire : BIPFPIG69,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-6354",fre,L'Action française : organe du nationalisme intégral / directeur politique : Henri Vaugeois ; rédacteur en chef : Léon Daudet,Action française. Auteur du texte,1911-09-24,Action française (Paris),68.0,[43],['Géographie'],1,0.0026313712075362,Paris / Île de France
bpt6k7574015,L'Action française,1911.0,Action française,entity,,,Action française,Paris,presse généraliste,Nombre total de vues : 57453,25 septembre 1911	1911/09/25 (Numéro 268).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG87	Appartient à l’ensemble documentaire : BIPFPIG69,printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, GR FOL-LC2-6354",fre,L'Action française : organe du nationalisme intégral / directeur politique : Henri Vaugeois ; rédacteur en chef : Léon Daudet,Action française. Auteur du texte,1911-09-25,Action française (Paris),71.0,[38],['Autres'],1,0.0038257010597191,Paris / Île de France
bpt6k64864545,Journal officiel de Madagascar et dépendances,1911.0,Madagascar,entity,,,Imprimerie nationale,Tananarive,presse officielle,Nombre total de vues : 94347,"30 septembre 1911	1911/09/30 (A27,N1331).		Appartient à l’ensemble documentaire : RfnOci1	Appartient à l’ensemble documentaire : MAEDIGen0	Appartient à l’ensemble documentaire : MAEDI014	Appartient à l’ensemble documentaire : RfnAfc1	Appartient à l’ensemble documentaire : RfnHisg1	Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : MAEDI013	Appartient à l’ensemble documentaire : RfnEns0	Appartient à l’ensemble documentaire : BIPFPIG976",printed serial,"Bibliothèque Interuniversitaire Cujas, 2012-252722",fre,Journal officiel de Madagascar et dépendances,Madagascar. Auteur du texte,1911-09-30,Imprimerie nationale (Tananarive),99.0,"[110, 4]","['Institutions / Transport', 'Erreurs']",4,0.01961553550411,Madagascar
bpt6k113701s,Études,1911.0,Compagnie de Jésus,entity,,,V. Retaux,Paris,presse généraliste,Nombre total de vues : 147389,"01 octobre 1911	1911/10/01 (A48,T129)-1911/12/31.		Appartient à l’ensemble documentaire : Pam1	Appartient à l’ensemble documentaire : BbLevt0	Appartient à l’ensemble documentaire : GMBrst001",printed serial,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, D-33939",fre,Études / publiées par des Pères de la Compagnie de Jésus,Compagnie de Jésus. Auteur du texte,1911-10-01,V. Retaux (Paris),97.0,"[14, 33, 131, 122, 13, 131]","['Eucalyptus / Propriétés Botaniques', 'Description', 'Erreurs', 'Autres', 'Description', 'Erreurs']",6,0.0017427978877289,Paris / Île de France
bpt6k124116p,Bulletin de l'Union des physiciens,1911.0,Union des professeurs de physique et de chimie (France),entity,,,Union des physiciens,Paris,presse spécialisée,Nombre total de vues : 9572,"01 octobre 1911	1911/10/01 (A6,N46)-1912/07/31 (A6,N55).	",printed serial,Bibliothèque nationale de France,fre,Bulletin de l'Union des physiciens,Union des professeurs de physique et de chimie (France). Auteur du texte,1911-10-01,Union des physiciens (Paris),89.0,[112],['Industrie / Production'],1,0.0013000351009477,Paris / Île de France
bd6t54305112m,Bulletin trimestriel,1911.0,Société d'horticulture pratique de Nice et des Alpes-Maritimes,entity,,,,Nice,presse spécialisée,,01 octobre 1911	1911/10/01-1911/12/31.	,printed serial,"Bibliothèque nationale de France, département Sciences et techniques, 8-S-13587",fre,Bulletin trimestriel / Société d'horticulture pratique de Nice et des Alpes-Maritimes,Société d'horticulture pratique de Nice et des Alpes-Maritimes. Auteur du texte,1911-10-01,[s.n.] (Nice),89.0,[131],['Erreurs'],1,0.01140510948905,Sud de la France
bpt6k258110f,La Croix,1911.0,Groupe Bayard,entity,,,La Croix,Paris,presse généraliste,Nombre total de vues : 104176,03 octobre 1911	1911/10/03 (Numéro 8755).		Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : BIPFPIG33	Appartient à l’ensemble documentaire : BIPFPIG87	Appartient à l’ensemble documentaire : Pam1,printed serial,Bibliothèque nationale de France,fre,La Croix,Groupe Bayard. Auteur du texte,1911-10-03,La Croix (Paris),100.0,[133],['Description'],1,0.0031077133445211,Paris / Île de France
bpt6k64864560,Journal officiel de Madagascar et dépendances,1911.0,Madagascar,entity,,,Imprimerie nationale,Tananarive,presse officielle,Nombre total de vues : 94347,"14 octobre 1911	1911/10/14 (A27,N1333).		Appartient à l’ensemble documentaire : RfnOci1	Appartient à l’ensemble documentaire : MAEDIGen0	Appartient à l’ensemble documentaire : MAEDI014	Appartient à l’ensemble documentaire : RfnAfc1	Appartient à l’ensemble documentaire : RfnHisg1	Appartient à l’ensemble documentaire : BIPFPIG00	Appartient à l’ensemble documentaire : MAEDI013	Appartient à l’ensemble documentaire : RfnEns0	Appartient à l’ensemble documentaire : BIPFPIG976",printed serial,"Bibliothèque Interuniversitaire Cujas, 2012-252722",fre,Journal officiel de Madagascar et dépendances,Madagascar. Auteur du texte,1911-10-14,Imprimerie nationale (Tananarive),99.0,[43],['Géographie'],1,0.0049935084390292,Madagascar
bpt6k50697211,Le Libéral,1911.0,Union républicaine socialiste indépendante (Algérie),entity,,,,Oran,presse généraliste,,"18 octobre 1911	1911/10/18 (A10,N1688,SER2).	",printed serial,"Bibliothèque nationale de France, département Droit, économie, politique, JO-86393",fre,Le Libéral : républicain indépendant,Union républicaine socialiste indépendante (Algérie). Auteur du texte,1911-10-18,[s.n.] (Oran),87.0,[119],['Description'],1,0.0090163195383644,Afrique du Nord
